protocol: 4
 phy_cfg: 3
 mode: FUNCTIONAL_TEST
 dfi2ckratio: 2
 baud: 2400 

+----+------------------------+--------------------------------+-------------------------------+
|    | FUNCTIONAL_SPEC        | FUNCTIONAL_MODE                | FUNCTIONAL_TEST               |
| 17 |                               |                             | BumpReMapCK                            |
| 18 |                               |                             | BumpReMapDQ1_0                         |
| 19 |                               |                             | csr_RECC                               |
| 20 |                               |                             | BumpReMapCA_5                          |
| 21 |                               |                             | BumpReMapDQ1_1                         |
| 22 |                               |                             | BumpReMapDQS_0                         |
| 23 |                               |                             | BumpReMapDBYTE_0                       |
| 24 |                               |                             | BumpReMapDQ1_4                         |
| 25 |                               |                             | BumpReMapDMI_0                         |
| 26 |                               |                             | BumpReMapCA_1                          |
| 27 |                               |                             | tWCKENL_WR                             |
| 28 |                               |                             | SimMode_iDisableDebugPrint             |
| 29 |                               |                             | BumpReMapDQ0_6                         |
| 30 |                               |                             | BumpReMapCA_3                          |
| 31 |                               |                             | BumpReMapCA_4                          |
| 32 |                               |                             | MinorMode_iRxTCTrain                   |
| 33 |                               |                             | DLL_EnableUpdateLimit                  |
| 34 |                               |                             | tWCKPRE_Static                         |
| 35 |                               |                             | BumpReMapDQ1_2                         |
| 36 |                               |                             | BumpReMapDQ0_1                         |
| 37 |                               |                             | DLL_EnablePeriodicCal                  |
| 38 |                               |                             | BumpReMapDQ0_3                         |
| 39 |                               |                             | csr_WCK2DQOIntervalTimerRunTimeSetting |
| 40 |                               |                             | csr_DVFSC                              |
| 41 |                               |                             | tWCKENL_RD                             |
| 42 |                               |                             | BumpReMapDQ0_2                         |
| 43 |                               |                             | BumpReMapDQ0_7                         |
| 44 |                               |                             | BumpReMapDQ1_6                         |
| 45 |                               |                             | MinorMode_iPLLCalMode                  |
| 46 |                               |                             | BumpReMapDQ1_5                         |
| 47 |                               |                             | MinorMode_iPhyMstr_DRAM_Mode           |
| 48 |                               |                             | MinorMode_iDFTProgram                  |
| 49 |                               |                             | BumpReMapCA_6                          |
| 50 |                               |                             | MinorMode_iClkEnMode                   |
| 51 |                               |                             | tWCKPST                                |
| 52 |                               |                             | csr_BkOrg                              |
| 53 |                               |                             | DLL_Period                             |
| 54 |                               |                             | DLL_CodeChangeDelay                    |
| 55 |                               |                             | MinorMode_iActiveRanks                 |
| 56 |                               |                             | DLL_DcdlStep                           |
| 57 |                               |                             | BumpReMapCA_0                          |
| 58 |                               |                             | BumpReMapCS_2                          |
| 59 |                               |                             | tWCKPRE_Toggle_FS                      |
| 60 |                               |                             | csr_WCK_FM                             |
| 61 |                               |                             | BumpReMapCS_0                          |
| 62 |                               |                             | latencyMode                            |
| 63 |                               |                             | PLL_NumCalClkCycles                    |
| 64 |                               |                             | BumpReMapCS_3                          |
| 65 |                               |                             | PLL_DisableHwCal                       |
| 66 |                               |                             | BumpReMapDMI_1                         |
| 67 |                               |                             | MinorMode_iRxEnhancedTrainMode         |
| 68 |                               |                             | BumpReMapDQ0_4                         |
| 69 |                               |                             | csr_RpstMode                           |
| 70 |                               |                             | DLL_OverSampleRate                     |
| 71 |                               |                             | DLL_UpdateLimit                        |
| 72 |                               |                             | BumpReMapDQS_1                         |
| 73 |                               |                             | BumpReMapDQ1_3                         |
| 74 |                               |                             | BumpReMapDBYTE_1                       |
| 75 |                               |                             | MinorMode_iBumpReMap_En                |
| 76 |                               |                             | csr_CkMode                             |
| 77 |                               |                             | MinorMode_iRetrainGateMode             |
| 78 |                               |                             | tWCKPRE_Toggle_WR                      |
| 79 |                               |                             | DLL_DcdlStart                          |
+----+-------------------------------+-----------------------------+----------------------------------------+protocol: 4
 phy_cfg: 8
 mode: FUNCTIONAL_TEST
 dfi2ckratio: 2
 baud: 2400 

+----+------------------------+--------------------------------+-------------------------------+
|    | FUNCTIONAL_SPEC        | FUNCTIONAL_MODE                | FUNCTIONAL_TEST               |
|----+------------------------+--------------------------------+-------------------------------|
|  0 | MajorSystemMode        | MinorMode_iRxTCTrain           | BumpReMapWCK_0                |
|  1 | MajorMode              | MinorMode_iRxEnhancedTrainMode | BumpReMapDQ0_0                |
|  2 | dfi2ckratio            | csr_DbiWr                      | BumpReMapDQ1_7                |
|  3 | dfiperiod              | MinorMode_iPhyMstr_DRAM_Mode   | csr_CAODT                     |
|  4 | wck2ckratio            | csr_DMD                        | MinorMode_iWdqsDriveMode      |
|  5 | EffectiveRL            | MinorMode_iClkEnMode           | MinorMode_iRxReadGateScheme   |
|  6 | EffectiveWL            | MinorMode_iCSTEn               | MinorMode_iDMITrainMode       |
|  7 | csr_WL                 | csr_DbiRd                      | BumpReMapDQ0_5                |
|  8 | csr_nWR                |                                | BumpReMapWCK_1                |
|  9 | csr_RL                 |                                | DLL_CommandWait               |
| 10 | csr_WLS                |                                | csr_PDDS                      |
| 11 | tWDQS_on               |                                | BumpReMapCS_1                 |
| 12 | tWDQS_off              |                                | BumpReMapCA_2                 |
| 13 | csr_BL                 |                                | BumpReMapCK                   |
| 14 | csr_RPST               |                                | BumpReMapDQ1_0                |
| 15 | MinorMode_iActiveRanks |                                | BumpReMapCA_5                 |
| 16 |                        |                                | BumpReMapDQ1_1                |
| 17 |                        |                                | BumpReMapDQS_0                |
| 18 |                        |                                | BumpReMapDBYTE_0              |
| 19 |                        |                                | BumpReMapDQ1_4                |
| 20 |                        |                                | MinorMode_iDLLCalibrationMode |
| 21 |                        |                                | csr_DQSIntervalTimerRunTime   |
| 22 |                        |                                | BumpReMapDMI_0                |
| 23 |                        |                                | BumpReMapCA_1                 |
| 24 |                        |                                | MinorMode_iRetrainMode        |
| 25 |                        |                                | SimMode_iDisableDebugPrint    |
| 26 |                        |                                | BumpReMapDQ0_6                |
| 27 |                        |                                | BumpReMapCA_3                 |
| 28 |                        |                                | BumpReMapCA_4                 |
| 29 |                        |                                | DLL_EnableUpdateLimit         |
| 30 |                        |                                | BumpReMapDQ1_2                |
| 31 |                        |                                | BumpReMapDQ0_1                |
| 32 |                        |                                | DLL_EnablePeriodicCal         |
| 33 |                        |                                | BumpReMapDQ0_3                |
| 34 |                        |                                | BumpReMapDQ0_2                |
| 35 |                        |                                | BumpReMapDQ0_7                |
| 36 |                        |                                | BumpReMapDQ1_6                |
| 37 |                        |                                | MinorMode_iClkGatingMode      |
| 38 |                        |                                | MinorMode_iPLLCalMode         |
| 39 |                        |                                | BumpReMapDQ1_5                |
| 40 |                        |                                | MinorMode_iDFTProgram         |
| 41 |                        |                                | DLL_Period                    |
| 42 |                        |                                | DLL_CodeChangeDelay           |
| 43 |                        |                                | DLL_DcdlStep                  |
| 44 |                        |                                | BumpReMapCA_0                 |
| 45 |                        |                                | BumpReMapCS_2                 |
| 46 |                        |                                | BumpReMapCS_0                 |
| 47 |                        |                                | latencyMode                   |
| 48 |                        |                                | PLL_NumCalClkCycles           |
| 49 |                        |                                | csr_DQODT                     |
| 50 |                        |                                | MinorMode_iCalibrationMode    |
| 51 |                        |                                | PLL_DisableHwCal              |
| 52 |                        |                                | BumpReMapCS_3                 |
| 53 |                        |                                | BumpReMapDMI_1                |
| 54 |                        |                                | BumpReMapDQ0_4                |
| 55 |                        |                                | DLL_OverSampleRate            |
| 56 |                        |                                | DLL_UpdateLimit               |
| 57 |                        |                                | BumpReMapDQS_1                |
| 58 |                        |                                | BumpReMapDQ1_3                |
| 59 |                        |                                | BumpReMapDBYTE_1              |
| 60 |                        |                                | csr_CSODT                     |
| 61 |                        |                                | MinorMode_iBumpReMap_En       |
| 62 |                        |                                | MinorMode_iRetrainGateMode    |
| 63 |                        |                                | DLL_DcdlStart                 |
+----+------------------------+--------------------------------+-------------------------------+protocol: 4
 phy_cfg: 8
 mode: FUNCTIONAL_TEST
 dfi2ckratio: 4
 baud: 2400 

+----+------------------------+--------------------------------+-------------------------------+
|    | FUNCTIONAL_SPEC        | FUNCTIONAL_MODE                | FUNCTIONAL_TEST               |
|----+------------------------+--------------------------------+-------------------------------|
|  0 | MajorSystemMode        | MinorMode_iRxTCTrain           | BumpReMapWCK_0                |
|  1 | MajorMode              | MinorMode_iRxEnhancedTrainMode | BumpReMapDQ0_0                |
|  2 | dfi2ckratio            | csr_DbiWr                      | BumpReMapDQ1_7                |
|  3 | dfiperiod              | MinorMode_iPhyMstr_DRAM_Mode   | csr_CAODT                     |
|  4 | wck2ckratio            | csr_DMD                        | MinorMode_iWdqsDriveMode      |
|  5 | EffectiveRL            | MinorMode_iClkEnMode           | MinorMode_iRxReadGateScheme   |
|  6 | EffectiveWL            | MinorMode_iCSTEn               | MinorMode_iDMITrainMode       |
|  7 | csr_WL                 | csr_DbiRd                      | BumpReMapDQ0_5                |
|  8 | csr_nWR                |                                | BumpReMapWCK_1                |
|  9 | csr_RL                 |                                | DLL_CommandWait               |
| 10 | csr_WLS                |                                | csr_PDDS                      |
| 11 | tWDQS_on               |                                | BumpReMapCS_1                 |
| 12 | tWDQS_off              |                                | BumpReMapCA_2                 |
| 13 | csr_BL                 |                                | BumpReMapCK                   |
| 14 | csr_RPST               |                                | BumpReMapDQ1_0                |
| 15 | MinorMode_iActiveRanks |                                | BumpReMapCA_5                 |
| 16 |                        |                                | BumpReMapDQ1_1                |
| 17 |                        |                                | BumpReMapDQS_0                |
| 18 |                        |                                | BumpReMapDBYTE_0              |
| 19 |                        |                                | BumpReMapDQ1_4                |
| 20 |                        |                                | MinorMode_iDLLCalibrationMode |
| 21 |                        |                                | csr_DQSIntervalTimerRunTime   |
| 22 |                        |                                | BumpReMapDMI_0                |
| 23 |                        |                                | BumpReMapCA_1                 |
| 24 |                        |                                | MinorMode_iRetrainMode        |
| 25 |                        |                                | SimMode_iDisableDebugPrint    |
| 26 |                        |                                | BumpReMapDQ0_6                |
| 27 |                        |                                | BumpReMapCA_3                 |
| 28 |                        |                                | BumpReMapCA_4                 |
| 29 |                        |                                | DLL_EnableUpdateLimit         |
| 30 |                        |                                | BumpReMapDQ1_2                |
| 31 |                        |                                | BumpReMapDQ0_1                |
| 32 |                        |                                | DLL_EnablePeriodicCal         |
| 33 |                        |                                | BumpReMapDQ0_3                |
| 34 |                        |                                | BumpReMapDQ0_2                |
| 35 |                        |                                | BumpReMapDQ0_7                |
| 36 |                        |                                | BumpReMapDQ1_6                |
| 37 |                        |                                | MinorMode_iClkGatingMode      |
| 38 |                        |                                | MinorMode_iPLLCalMode         |
| 39 |                        |                                | BumpReMapDQ1_5                |
| 40 |                        |                                | MinorMode_iDFTProgram         |
| 41 |                        |                                | DLL_Period                    |
| 42 |                        |                                | DLL_CodeChangeDelay           |
| 43 |                        |                                | DLL_DcdlStep                  |
| 44 |                        |                                | BumpReMapCA_0                 |
| 45 |                        |                                | BumpReMapCS_2                 |
| 46 |                        |                                | BumpReMapCS_0                 |
| 47 |                        |                                | latencyMode                   |
